 6412.700   0.998534
 6412.750   0.998533
 6412.800   0.998532
 6412.850   0.998530
 6412.900   0.998529
 6412.950   0.998527
 6413.000   0.998525
 6413.050   0.998522
 6413.100   0.998505
 6413.150   0.998427
 6413.200   0.998263
 6413.250   0.998177
 6413.300   0.998295
 6413.350   0.998422
 6413.400   0.998341
 6413.450   0.997733
 6413.500   0.996397
 6413.550   0.995544
 6413.600   0.996392
 6413.650   0.997727
 6413.700   0.998341
 6413.750   0.998474
 6413.800   0.998492
 6413.850   0.998494
 6413.900   0.998493
 6413.950   0.998490
 6414.000   0.998485
 6414.050   0.998475
 6414.100   0.998452
 6414.150   0.998415
 6414.200   0.998069
 6414.250   0.997552
 6414.300   0.997956
 6414.350   0.998474
 6414.400   0.998480
 6414.450   0.998470
 6414.500   0.998435
 6414.550   0.998098
 6414.600   0.997755
 6414.650   0.998210
 6414.700   0.998445
 6414.750   0.998421
 6414.800   0.998370
 6414.850   0.998166
 6414.900   0.996934
 6414.950   0.993265
 6415.000   0.991769
 6415.050   0.995411
 6415.100   0.997814
 6415.150   0.998302
 6415.200   0.998389
 6415.250   0.998417
 6415.300   0.998428
 6415.350   0.998425
 6415.400   0.998332
 6415.450   0.997474
 6415.500   0.994099
 6415.550   0.992653
 6415.600   0.996332
 6415.650   0.998063
 6415.700   0.998143
 6415.750   0.998355
 6415.800   0.998454
 6415.850   0.998454
 6415.900   0.998454
 6415.950   0.998453
 6416.000   0.998453
 6416.050   0.998452
 6416.100   0.998451
 6416.150   0.998450
 6416.200   0.998449
 6416.250   0.998447
 6416.300   0.998446
 6416.350   0.998445
 6416.400   0.998444
 6416.450   0.998442
 6416.500   0.998441
 6416.550   0.998440
 6416.600   0.998437
 6416.650   0.998436
 6416.700   0.998433
 6416.750   0.998423
 6416.800   0.997974
 6416.850   0.991556
 6416.900   0.977844
 6416.950   0.984449
 6417.000   0.996002
 6417.050   0.998328
 6417.100   0.998421
 6417.150   0.998422
 6417.200   0.998421
 6417.250   0.998420
 6417.300   0.998417
 6417.350   0.998408
 6417.400   0.998356
 6417.450   0.998153
 6417.500   0.997704
 6417.550   0.997429
 6417.600   0.997726
 6417.650   0.997685
 6417.700   0.997593
 6417.750   0.998008
 6417.800   0.998246
 6417.850   0.998403
 6417.900   0.998386
 6417.950   0.998232
 6418.000   0.997960
 6418.050   0.998154
 6418.100   0.998400
 6418.150   0.998398
 6418.200   0.998397
 6418.250   0.998390
 6418.300   0.998313
 6418.350   0.998014
 6418.400   0.998001
 6418.450   0.998301
 6418.500   0.998390
 6418.550   0.998388
 6418.600   0.998387
 6418.650   0.998385
 6418.700   0.998384
 6418.750   0.998381
 6418.800   0.998319
 6418.850   0.997613
 6418.900   0.996471
 6418.950   0.997445
 6419.000   0.998375
 6419.050   0.998374
 6419.100   0.998370
 6419.150   0.998356
 6419.200   0.998285
 6419.250   0.998102
 6419.300   0.997928
 6419.350   0.997995
 6419.400   0.998202
 6419.450   0.998318
 6419.500   0.998325
 6419.550   0.998003
 6419.600   0.996553
 6419.650   0.996399
 6419.700   0.997877
 6419.750   0.998277
 6419.800   0.998064
 6419.850   0.997500
 6419.900   0.993594
 6419.950   0.986319
 6420.000   0.991983
 6420.050   0.997695
 6420.100   0.998325
 6420.150   0.998342
 6420.200   0.998343
 6420.250   0.998343
 6420.300   0.998342
 6420.350   0.998341
 6420.400   0.998340
 6420.450   0.998333
 6420.500   0.998285
 6420.550   0.998064
 6420.600   0.997618
 6420.650   0.997426
 6420.700   0.997783
 6420.750   0.998168
 6420.800   0.998304
 6420.850   0.998325
 6420.900   0.998326
 6420.950   0.998325
 6421.000   0.998324
 6421.050   0.998323
 6421.100   0.998321
 6421.150   0.998320
 6421.200   0.998315
 6421.250   0.998128
 6421.300   0.995900
 6421.350   0.991674
 6421.400   0.994629
 6421.450   0.997519
 6421.500   0.996891
 6421.550   0.997460
 6421.600   0.998215
 6421.650   0.998304
 6421.700   0.998305
 6421.750   0.998303
 6421.800   0.998302
 6421.850   0.998301
 6421.900   0.998299
 6421.950   0.998298
 6422.000   0.998296
 6422.050   0.998295
 6422.100   0.998294
 6422.150   0.998292
 6422.200   0.998291
 6422.250   0.998289
 6422.300   0.998288
 6422.350   0.998286
 6422.400   0.998285
 6422.450   0.998283
 6422.500   0.998282
 6422.550   0.998280
 6422.600   0.998279
 6422.650   0.998277
 6422.700   0.998276
 6422.750   0.998274
 6422.800   0.998273
 6422.850   0.998271
 6422.900   0.998266
 6422.950   0.998242
 6423.000   0.998162
 6423.050   0.998055
 6423.100   0.998063
 6423.150   0.998170
 6423.200   0.998240
 6423.250   0.998257
 6423.300   0.998258
 6423.350   0.998256
 6423.400   0.998255
 6423.450   0.998254
 6423.500   0.998252
 6423.550   0.998251
 6423.600   0.998249
 6423.650   0.998248
 6423.700   0.998246
 6423.750   0.998245
 6423.800   0.998243
 6423.850   0.998242
 6423.900   0.998240
 6423.950   0.998239
 6424.000   0.998237
 6424.050   0.998236
 6424.100   0.998238
 6424.150   0.998237
 6424.200   0.998235
 6424.250   0.998234
 6424.300   0.998232
 6424.350   0.998231
 6424.400   0.998229
 6424.450   0.998226
 6424.500   0.998206
 6424.550   0.998125
 6424.600   0.998091
 6424.650   0.998222
 6424.700   0.998220
 6424.750   0.998207
 6424.800   0.998087
 6424.850   0.997939
 6424.900   0.998108
 6424.950   0.998212
 6425.000   0.998211
 6425.050   0.998209
 6425.100   0.998207
 6425.150   0.998206
 6425.200   0.998204
 6425.250   0.998198
 6425.300   0.998155
 6425.350   0.998051
 6425.400   0.998090
 6425.450   0.998195
 6425.500   0.998192
 6425.550   0.998187
 6425.600   0.998161
 6425.650   0.997837
 6425.700   0.996814
 6425.750   0.997008
 6425.800   0.997956
 6425.850   0.998183
 6425.900   0.998181
 6425.950   0.998179
 6426.000   0.998177
 6426.050   0.998174
 6426.100   0.998170
 6426.150   0.998160
 6426.200   0.998122
 6426.250   0.998018
 6426.300   0.997959
 6426.350   0.998055
 6426.400   0.998132
 6426.450   0.998151
 6426.500   0.998153
 6426.550   0.998152
 6426.600   0.998150
 6426.650   0.998145
 6426.700   0.998137
 6426.750   0.998118
 6426.800   0.998043
 6426.850   0.997759
 6426.900   0.997383
 6426.950   0.997563
 6427.000   0.997948
 6427.050   0.998090
 6427.100   0.998119
 6427.150   0.998125
 6427.200   0.998082
 6427.250   0.997933
 6427.300   0.997973
 6427.350   0.998132
 6427.400   0.998134
 6427.450   0.998132
 6427.500   0.998131
 6427.550   0.998129
 6427.600   0.998127
 6427.650   0.998126
 6427.700   0.998124
 6427.750   0.998122
 6427.800   0.998120
 6427.850   0.998119
 6427.900   0.998117
 6427.950   0.998115
 6428.000   0.998113
 6428.050   0.998111
 6428.100   0.998108
 6428.150   0.998097
 6428.200   0.998024
 6428.250   0.997735
 6428.300   0.997274
 6428.350   0.997209
 6428.400   0.997639
 6428.450   0.997980
 6428.500   0.998079
 6428.550   0.998092
 6428.600   0.998092
 6428.650   0.998090
 6428.700   0.998084
 6428.750   0.998038
 6428.800   0.997935
 6428.850   0.997970
 6428.900   0.998083
 6428.950   0.998082
 6429.000   0.998080
 6429.050   0.998078
 6429.100   0.998077
 6429.150   0.998075
 6429.200   0.998073
 6429.250   0.998071
 6429.300   0.998070
 6429.350   0.998068
 6429.400   0.998066
 6429.450   0.998065
 6429.500   0.998063
 6429.550   0.998061
 6429.600   0.998059
 6429.650   0.998058
 6429.700   0.998056
 6429.750   0.998054
 6429.800   0.998052
 6429.850   0.998051
 6429.900   0.998049
 6429.950   0.998047
 6430.000   0.998045
 6430.050   0.998044
 6430.100   0.998042
 6430.150   0.998040
 6430.200   0.998038
 6430.250   0.998037
 6430.300   0.998035
 6430.350   0.998033
 6430.400   0.998031
 6430.450   0.998029
 6430.500   0.998028
 6430.550   0.998026
 6430.600   0.998024
 6430.650   0.998022
 6430.700   0.998018
 6430.750   0.997870
 6430.800   0.995745
 6430.850   0.991543
 6430.900   0.994603
 6430.950   0.997679
 6431.000   0.998010
 6431.050   0.998008
 6431.100   0.998006
 6431.150   0.998004
 6431.200   0.998002
 6431.250   0.997999
 6431.300   0.997972
 6431.350   0.997847
 6431.400   0.997804
 6431.450   0.997993
 6431.500   0.997992
 6431.550   0.997990
 6431.600   0.997988
 6431.650   0.997986
 6431.700   0.997984
 6431.750   0.997982
 6431.800   0.997981
 6431.850   0.997979
 6431.900   0.997977
 6431.950   0.997974
 6432.000   0.997958
 6432.050   0.997841
 6432.100   0.997734
 6432.150   0.997885
 6432.200   0.997966
 6432.250   0.997964
 6432.300   0.997962
 6432.350   0.997960
 6432.400   0.997958
 6432.450   0.997956
 6432.500   0.997953
 6432.550   0.997946
 6432.600   0.991221
 6432.650   0.953080
 6432.700   0.940345
 6432.750   0.983058
 6432.800   0.997943
 6432.850   0.997941
 6432.900   0.997940
 6432.950   0.997938
 6433.000   0.997931
 6433.050   0.997927
 6433.100   0.997923
 6433.150   0.997918
 6433.200   0.997911
 6433.250   0.997899
 6433.300   0.997871
 6433.350   0.997751
 6433.400   0.997218
 6433.450   0.996541
 6433.500   0.997036
 6433.550   0.997651
 6433.600   0.997742
 6433.650   0.997813
 6433.700   0.997718
 6433.750   0.994770
 6433.800   0.986613
 6433.850   0.990032
 6433.900   0.996842
 6433.950   0.997895
 6434.000   0.997897
 6434.050   0.997895
 6434.100   0.997883
 6434.150   0.997745
 6434.200   0.997422
 6434.250   0.997591
 6434.300   0.997885
 6434.350   0.997884
 6434.400   0.997882
 6434.450   0.997880
 6434.500   0.997878
 6434.550   0.997876
 6434.600   0.997874
 6434.650   0.997872
 6434.700   0.997870
 6434.750   0.997868
 6434.800   0.997866
 6434.850   0.997864
 6434.900   0.997862
 6434.950   0.997860
 6435.000   0.997858
 6435.050   0.997856
 6435.100   0.997854
 6435.150   0.997852
 6435.200   0.997850
 6435.250   0.997848
 6435.300   0.997846
 6435.350   0.997844
 6435.400   0.997842
 6435.450   0.997840
 6435.500   0.997837
 6435.550   0.997835
 6435.600   0.997833
 6435.650   0.997831
 6435.700   0.997829
 6435.750   0.997827
 6435.800   0.997825
 6435.850   0.997823
 6435.900   0.997821
 6435.950   0.997819
 6436.000   0.997817
 6436.050   0.997815
 6436.100   0.997813
 6436.150   0.997810
 6436.200   0.997808
 6436.250   0.997806
 6436.300   0.997797
 6436.350   0.997678
 6436.400   0.997385
 6436.450   0.997530
 6436.500   0.997727
 6436.550   0.997260
 6436.600   0.996580
 6436.650   0.996592
 6436.700   0.996304
 6436.750   0.996474
 6436.800   0.997204
 6436.850   0.997652
 6436.900   0.997761
 6436.950   0.997773
 6437.000   0.997773
 6437.050   0.997772
 6437.100   0.997770
 6437.150   0.997768
 6437.200   0.997766
 6437.250   0.997764
 6437.300   0.997762
 6437.350   0.997760
 6437.400   0.997758
 6437.450   0.997756
 6437.500   0.997754
 6437.550   0.997747
 6437.600   0.997666
 6437.650   0.997239
 6437.700   0.996782
 6437.750   0.997453
 6437.800   0.997741
 6437.850   0.997739
 6437.900   0.997737
 6437.950   0.997735
 6438.000   0.997733
 6438.050   0.997730
 6438.100   0.997728
 6438.150   0.997726
 6438.200   0.997724
 6438.250   0.997722
 6438.300   0.997720
 6438.350   0.997717
 6438.400   0.997715
 6438.450   0.997713
 6438.500   0.997711
 6438.550   0.997709
 6438.600   0.997706
 6438.650   0.997699
 6438.700   0.997633
 6438.750   0.997442
 6438.800   0.997506
 6438.850   0.997675
 6438.900   0.997630
 6438.950   0.995889
 6439.000   0.970754
 6439.050   0.907359
 6439.100   0.918159
 6439.150   0.980037
 6439.200   0.996781
 6439.250   0.997677
 6439.300   0.997675
 6439.350   0.997670
 6439.400   0.997627
 6439.450   0.997404
 6439.500   0.997298
 6439.550   0.997550
 6439.600   0.997662
 6439.650   0.997659
 6439.700   0.997657
 6439.750   0.997655
 6439.800   0.997653
 6439.850   0.997650
 6439.900   0.997648
 6439.950   0.997646
 6440.000   0.997643
 6440.050   0.997641
 6440.100   0.997638
 6440.150   0.997636
 6440.200   0.997632
 6440.250   0.997604
 6440.300   0.997445
 6440.350   0.997336
 6440.400   0.997521
 6440.450   0.997601
 6440.500   0.997469
 6440.550   0.997227
 6440.600   0.997298
 6440.650   0.997528
 6440.700   0.997595
 6440.750   0.997581
 6440.800   0.997428
 6440.850   0.996743
 6440.900   0.995456
 6440.950   0.994870
 6441.000   0.995968
 6441.050   0.997159
 6441.100   0.997521
 6441.150   0.997578
 6441.200   0.997582
 6441.250   0.997580
 6441.300   0.997576
 6441.350   0.997541
 6441.400   0.997326
 6441.450   0.997132
 6441.500   0.997396
 6441.550   0.997545
 6441.600   0.997538
 6441.650   0.997473
 6441.700   0.997408
 6441.750   0.997412
 6441.800   0.997483
 6441.850   0.997518
 6441.900   0.997521
